record_id,marital-status
46403,Married-civ-spouse
39061,Married-civ-spouse
39152,Separated
19888,Separated
40756,Married-civ-spouse
31333,Married-civ-spouse
6802,Widowed
16816,Divorced
36663,Married-civ-spouse
42067,Divorced
27477,Married-civ-spouse
11784,Married-civ-spouse
11061,Never-married
12342,Never-married
14888,Never-married
38931,Married-civ-spouse
2064,Divorced
7299,Married-civ-spouse
36119,Divorced
41146,Married-civ-spouse
11224,Never-married
23864,Divorced
27982,Widowed
19617,Married-civ-spouse
25468,Never-married
18592,Never-married
30136,Never-married
6565,Never-married
11626,Never-married
3983,Married-civ-spouse
12961,Married-civ-spouse
17233,Divorced
16326,Married-civ-spouse
38989,Widowed
14764,Divorced
28104,Widowed
10193,Married-civ-spouse
46182,Never-married
10385,Married-civ-spouse
18151,Never-married
8417,Widowed
18570,Never-married
8852,Married-civ-spouse
43518,Never-married
13707,Married-civ-spouse
25979,Divorced
34130,Divorced
22454,Married-civ-spouse
42490,Never-married
42034,Divorced
18944,Divorced
46684,Divorced
5148,Married-civ-spouse
807,Married-civ-spouse
4751,Married-civ-spouse
3337,Married-civ-spouse
32755,Never-married
30381,Divorced
38372,Never-married
16345,Widowed
16822,Separated
27643,Married-civ-spouse
18772,Divorced
47726,Married-civ-spouse
47464,Married-civ-spouse
11612,Married-civ-spouse
26941,Married-civ-spouse
15054,Never-married
9240,Never-married
16052,Married-civ-spouse
12364,Married-civ-spouse
21907,Married-civ-spouse
1783,Married-civ-spouse
17576,Married-civ-spouse
10590,Never-married
40868,Married-civ-spouse
18075,Never-married
23387,Separated
21588,Married-civ-spouse
9239,Separated
37714,Never-married
11110,Divorced
18025,Never-married
8200,Never-married
46682,Never-married
25932,Widowed
33296,Married-civ-spouse
40179,Never-married
16013,Widowed
29689,Never-married
25236,Married-civ-spouse
10865,Never-married
37844,Never-married
17962,Married-civ-spouse
37296,Never-married
44970,Married-civ-spouse
27349,Married-civ-spouse
41501,Married-civ-spouse
31669,Married-civ-spouse
30056,Never-married
14565,Married-civ-spouse
9272,Never-married
173,Never-married
26162,Separated
43262,Married-civ-spouse
21750,Never-married
636,Never-married
43059,Married-civ-spouse
11373,Married-civ-spouse
6621,Divorced
27862,Married-civ-spouse
41012,Married-civ-spouse
1314,Married-civ-spouse
40761,Widowed
11559,Widowed
17966,Married-civ-spouse
4815,Married-civ-spouse
9627,Married-civ-spouse
45352,Never-married
43401,Married-civ-spouse
40341,Divorced
1475,Married-civ-spouse
552,Widowed
53,Divorced
25975,Married-spouse-absent
28696,Never-married
8478,Married-civ-spouse
537,Separated
4732,Never-married
24395,Married-civ-spouse
24771,Never-married
46014,Never-married
46962,Never-married
3106,Married-civ-spouse
28455,Married-civ-spouse
25652,Never-married
10523,Married-civ-spouse
19505,Never-married
6699,Married-civ-spouse
36097,Married-civ-spouse
12302,Married-civ-spouse
26987,Married-civ-spouse
18645,Never-married
45846,Separated
24064,Married-civ-spouse
18351,Never-married
1242,Widowed
36416,Divorced
34964,Never-married
27599,Divorced
11090,Divorced
37877,Never-married
4145,Married-civ-spouse
17836,Divorced
23812,Never-married
48423,Never-married
27807,Never-married
26168,Married-civ-spouse
41136,Married-civ-spouse
28530,Divorced
6562,Married-civ-spouse
9980,Never-married
34864,Married-civ-spouse
42139,Divorced
38741,Separated
39993,Never-married
10067,Married-civ-spouse
7534,Married-civ-spouse
22099,Never-married
29418,Married-civ-spouse
30927,Never-married
25232,Never-married
1267,Married-civ-spouse
13548,Married-civ-spouse
45721,Never-married
904,Never-married
26821,Married-civ-spouse
28794,Never-married
45769,Never-married
46774,Never-married
43208,Married-civ-spouse
31543,Married-civ-spouse
28083,Married-civ-spouse
42657,Married-civ-spouse
35725,Married-civ-spouse
17830,Never-married
3591,Never-married
14133,Divorced
12580,Married-civ-spouse
30879,Never-married
27365,Married-civ-spouse
48044,Never-married
418,Separated
28005,Married-spouse-absent
14801,Never-married
15352,Married-spouse-absent
941,Married-civ-spouse
44022,Married-civ-spouse
14894,Divorced
8890,Divorced
27945,Divorced
6727,Divorced
45168,Married-civ-spouse
26752,Married-civ-spouse
44159,Married-civ-spouse
37867,Never-married
33514,Never-married
34811,Never-married
33532,Married-civ-spouse
4190,Never-married
38212,Married-civ-spouse
44024,Separated
19586,Never-married
17288,Married-civ-spouse
7708,Divorced
12085,Never-married
18872,Married-civ-spouse
16310,Married-civ-spouse
6234,Married-civ-spouse
29335,Married-civ-spouse
13675,Married-civ-spouse
3162,Never-married
15037,Divorced
17940,Married-civ-spouse
31326,Married-civ-spouse
9535,Separated
37756,Widowed
17046,Divorced
12591,Married-civ-spouse
38321,Married-civ-spouse
535,Married-civ-spouse
16423,Divorced
7838,Married-civ-spouse
23983,Married-civ-spouse
13567,Never-married
43665,Widowed
21351,Married-civ-spouse
23695,Married-civ-spouse
43903,Never-married
44593,Separated
29004,Married-civ-spouse
41939,Never-married
29426,Married-civ-spouse
18608,Never-married
45560,Married-civ-spouse
42701,Never-married
9801,Married-civ-spouse
33000,Married-civ-spouse
20746,Never-married
27237,Married-civ-spouse
3032,Married-civ-spouse
30903,Divorced
5034,Married-civ-spouse
9976,Divorced
47639,Married-civ-spouse
29940,Never-married
19375,Divorced
10190,Married-civ-spouse
33079,Married-civ-spouse
14119,Never-married
11077,Married-civ-spouse
13276,Never-married
40314,Separated
22866,Married-civ-spouse
1828,Never-married
48498,Married-civ-spouse
27243,Never-married
29609,Married-civ-spouse
11353,Divorced
21783,Married-civ-spouse
2916,Divorced
19192,Never-married
10039,Never-married
3329,Divorced
23181,Married-civ-spouse
23886,Married-civ-spouse
3593,Married-civ-spouse
39938,Widowed
21585,Never-married
17539,Divorced
16005,Widowed
8437,Married-civ-spouse
16424,Never-married
24827,Never-married
37164,Married-civ-spouse
44179,Married-civ-spouse
9672,Never-married
1970,Never-married
23224,Divorced
1249,Never-married
6308,Never-married
11549,Never-married
22498,Married-civ-spouse
29999,Never-married
30762,Married-civ-spouse
1779,Married-civ-spouse
3613,Never-married
40890,Married-civ-spouse
28275,Never-married
33414,Married-civ-spouse
28184,Married-civ-spouse
22,Married-civ-spouse
44997,Married-civ-spouse
12276,Never-married
5815,Married-civ-spouse
21773,Never-married
28985,Married-civ-spouse
4430,Married-civ-spouse
27612,Married-civ-spouse
28010,Never-married
13573,Never-married
26966,Never-married
8723,Never-married
43052,Married-civ-spouse
29266,Married-civ-spouse
45196,Widowed
16498,Divorced
7333,Never-married
20175,Never-married
1995,Divorced
41533,Never-married
48675,Never-married
25592,Never-married
30426,Married-civ-spouse
44921,Divorced
20823,Married-civ-spouse
37748,Married-civ-spouse
46628,Divorced
37661,Never-married
4324,Separated
43540,Married-civ-spouse
33880,Married-civ-spouse
9464,Married-civ-spouse
18516,Never-married
27684,Widowed
40987,Divorced
2996,Never-married
14060,Divorced
32363,Married-civ-spouse
8556,Never-married
11202,Never-married
19138,Married-civ-spouse
38411,Married-civ-spouse
44423,Married-spouse-absent
27565,Separated
48501,Divorced
24554,Married-civ-spouse
12950,Never-married
352,Married-civ-spouse
6912,Married-civ-spouse
40308,Married-civ-spouse
45278,Never-married
33642,Never-married
15409,Married-civ-spouse
6295,Married-civ-spouse
45378,Married-civ-spouse
23379,Never-married
3496,Never-married
14798,Never-married
1106,Never-married
31679,Separated
44505,Married-civ-spouse
25874,Married-civ-spouse
43222,Never-married
26207,Married-civ-spouse
34407,Married-civ-spouse
3417,Never-married
1358,Never-married
24640,Never-married
13417,Never-married
35329,Married-civ-spouse
18524,Divorced
433,Married-civ-spouse
40715,Never-married
43516,Never-married
18533,Divorced
8138,Divorced
30489,Never-married
12809,Married-civ-spouse
2053,Never-married
1492,Married-civ-spouse
24246,Widowed
37644,Married-civ-spouse
35538,Divorced
24836,Married-civ-spouse
34004,Never-married
47011,Never-married
16159,Married-civ-spouse
18219,Married-civ-spouse
7207,Married-civ-spouse
11205,Divorced
14286,Divorced
5431,Married-civ-spouse
4111,Divorced
6289,Married-civ-spouse
29794,Divorced
20086,Never-married
16858,Never-married
41990,Never-married
31613,Married-civ-spouse
30534,Never-married
32884,Married-civ-spouse
39771,Married-civ-spouse
13999,Married-civ-spouse
16437,Divorced
47120,Separated
39425,Married-civ-spouse
20846,Never-married
20789,Widowed
48750,Never-married
38236,Never-married
4725,Never-married
24583,Never-married
29644,Married-civ-spouse
9659,Never-married
11347,Never-married
26691,Married-civ-spouse
46038,Separated
2333,Separated
41547,Married-civ-spouse
18839,Married-civ-spouse
20506,Divorced
15595,Married-civ-spouse
39483,Divorced
24575,Never-married
16756,Never-married
27632,Never-married
19426,Married-spouse-absent
7168,Never-married
6971,Married-civ-spouse
24242,Never-married
7363,Separated
23087,Married-civ-spouse
8523,Divorced
17424,Married-civ-spouse
27841,Married-civ-spouse
2124,Never-married
11394,Married-civ-spouse
15582,Never-married
27623,Never-married
35483,Married-civ-spouse
16576,Married-civ-spouse
28512,Never-married
46390,Married-civ-spouse
45277,Married-civ-spouse
23465,Widowed
38626,Separated
47962,Never-married
36302,Married-civ-spouse
40407,Married-civ-spouse
31681,Married-civ-spouse
1925,Never-married
12734,Never-married
39647,Married-civ-spouse
17897,Married-civ-spouse
8942,Never-married
24479,Separated
7624,Married-civ-spouse
32481,Separated
39477,Married-civ-spouse
14609,Married-civ-spouse
2001,Never-married
4999,Never-married
35759,Divorced
12142,Married-civ-spouse
32453,Married-civ-spouse
33634,Widowed
12724,Married-civ-spouse
36651,Married-civ-spouse
87,Married-civ-spouse
2922,Divorced
46776,Married-civ-spouse
8065,Married-civ-spouse
38667,Married-civ-spouse
42552,Never-married
48451,Divorced
21403,Married-civ-spouse
43756,Married-civ-spouse
11017,Married-civ-spouse
24730,Separated
47248,Married-civ-spouse
8676,Never-married
37775,Married-civ-spouse
1333,Married-civ-spouse
25124,Married-civ-spouse
29753,Married-civ-spouse
47307,Married-civ-spouse
7219,Married-civ-spouse
47308,Never-married
13967,Married-civ-spouse
41750,Married-civ-spouse
14315,Married-civ-spouse
17471,Divorced
4129,Never-married
17483,Married-civ-spouse
16644,Divorced
29438,Never-married
46525,Never-married
18467,Separated
40085,Married-civ-spouse
16270,Widowed
13904,Married-civ-spouse
45602,Never-married
19508,Married-civ-spouse
4195,Never-married
1945,Married-civ-spouse
15934,Never-married
27505,Married-civ-spouse
27794,Never-married
9984,Married-civ-spouse
47510,Married-civ-spouse
44297,Married-civ-spouse
12286,Married-civ-spouse
12321,Divorced
20134,Married-civ-spouse
14308,Married-civ-spouse
47323,Married-civ-spouse
48730,Never-married
30590,Never-married
27095,Never-married
42852,Never-married
9735,Widowed
39305,Never-married
18785,Married-civ-spouse
38206,Married-civ-spouse
27445,Married-civ-spouse
35187,Married-civ-spouse
6664,Married-civ-spouse
48625,Married-civ-spouse
47880,Married-civ-spouse
11727,Never-married
10468,Never-married
5109,Married-spouse-absent
44848,Married-civ-spouse
4044,Never-married
37984,Married-civ-spouse
11160,Married-civ-spouse
24872,Never-married
1565,Never-married
16937,Never-married
4893,Never-married
2350,Divorced
5666,Married-civ-spouse
43759,Married-civ-spouse
42460,Married-civ-spouse
11360,Married-civ-spouse
45982,Married-civ-spouse
441,Divorced
46737,Never-married
546,Married-civ-spouse
34587,Divorced
44125,Never-married
25700,Never-married
48711,Married-civ-spouse
19297,Divorced
25199,Never-married
27251,Widowed
8219,Married-civ-spouse
18544,Divorced
25590,Never-married
28069,Married-civ-spouse
22184,Never-married
36636,Divorced
23080,Married-civ-spouse
15709,Married-civ-spouse
17598,Never-married
13668,Never-married
8617,Never-married
19863,Married-civ-spouse
13813,Married-civ-spouse
25064,Married-civ-spouse
42652,Divorced
40096,Married-civ-spouse
7482,Separated
31317,Never-married
32957,Married-civ-spouse
5894,Married-civ-spouse
43519,Never-married
13751,Married-civ-spouse
28983,Married-civ-spouse
38541,Married-civ-spouse
17908,Widowed
45166,Married-civ-spouse
9182,Married-civ-spouse
39419,Married-AF-spouse
43187,Divorced
46780,Never-married
3133,Never-married
30054,Separated
5028,Married-civ-spouse
44488,Separated
48179,Married-civ-spouse
29343,Never-married
28442,Married-civ-spouse
17687,Never-married
35078,Married-civ-spouse
8486,Never-married
20048,Never-married
38695,Never-married
35268,Separated
46189,Divorced
14721,Married-civ-spouse
7074,Married-civ-spouse
13066,Married-civ-spouse
42038,Married-civ-spouse
23359,Married-civ-spouse
6864,Married-civ-spouse
17685,Married-civ-spouse
22178,Never-married
851,Divorced
5840,Never-married
25738,Never-married
8945,Married-civ-spouse
31915,Never-married
8678,Never-married
18706,Married-civ-spouse
14154,Married-civ-spouse
25425,Married-civ-spouse
3937,Separated
2147,Married-civ-spouse
41007,Never-married
13533,Married-civ-spouse
5132,Never-married
2848,Married-civ-spouse
35155,Married-civ-spouse
2959,Married-civ-spouse
37621,Married-civ-spouse
38273,Never-married
15156,Never-married
6669,Married-civ-spouse
43340,Married-civ-spouse
32042,Never-married
34626,Married-spouse-absent
42264,Separated
9088,Never-married
11351,Married-civ-spouse
5654,Never-married
5616,Never-married
27353,Married-civ-spouse
8750,Never-married
10804,Never-married
34857,Divorced
20529,Married-civ-spouse
19501,Married-civ-spouse
21314,Married-civ-spouse
13962,Never-married
25525,Divorced
42706,Widowed
35474,Divorced
46916,Widowed
30414,Married-civ-spouse
41938,Married-civ-spouse
3170,Never-married
47471,Divorced
11607,Divorced
24127,Never-married
40046,Married-civ-spouse
12886,Never-married
48575,Never-married
12467,Married-civ-spouse
24211,Widowed
24086,Never-married
34499,Divorced
10514,Married-civ-spouse
31770,Divorced
37052,Never-married
16211,Never-married
19910,Divorced
46248,Married-civ-spouse
45317,Never-married
18444,Married-civ-spouse
36988,Married-civ-spouse
10956,Never-married
43172,Never-married
17413,Never-married
24348,Married-civ-spouse
22569,Married-civ-spouse
37590,Divorced
15524,Divorced
9468,Married-civ-spouse
7581,Separated
22844,Married-civ-spouse
25243,Married-civ-spouse
42873,Married-civ-spouse
33784,Divorced
16426,Married-civ-spouse
33793,Never-married
19421,Never-married
12528,Never-married
43764,Never-married
39055,Never-married
20104,Never-married
29565,Never-married
18225,Never-married
9812,Married-civ-spouse
15241,Divorced
47613,Never-married
27621,Never-married
2258,Married-civ-spouse
29603,Never-married
23995,Married-civ-spouse
40396,Married-civ-spouse
9998,Married-civ-spouse
33592,Married-civ-spouse
15440,Divorced
23891,Married-spouse-absent
24754,Never-married
8845,Separated
24447,Married-civ-spouse
18807,Never-married
17927,Married-civ-spouse
16522,Never-married
24032,Married-civ-spouse
9313,Divorced
44772,Married-civ-spouse
21538,Married-civ-spouse
3671,Married-civ-spouse
13192,Married-civ-spouse
7194,Married-civ-spouse
39536,Married-civ-spouse
25575,Married-civ-spouse
24261,Married-civ-spouse
34749,Never-married
16081,Married-civ-spouse
23960,Married-civ-spouse
29556,Married-civ-spouse
6050,Married-civ-spouse
42265,Married-civ-spouse
6668,Married-civ-spouse
34814,Married-civ-spouse
37253,Married-civ-spouse
8708,Never-married
5188,Never-married
27407,Divorced
46348,Married-civ-spouse
17254,Divorced
10242,Married-civ-spouse
39487,Married-civ-spouse
48173,Married-civ-spouse
11054,Never-married
18987,Married-civ-spouse
37904,Married-civ-spouse
1972,Never-married
42549,Never-married
46827,Married-civ-spouse
7824,Married-civ-spouse
44912,Married-civ-spouse
18310,Never-married
29770,Married-civ-spouse
16695,Never-married
43982,Married-civ-spouse
11922,Never-married
7798,Married-civ-spouse
39931,Never-married
14794,Divorced
16968,Married-civ-spouse
39029,Married-civ-spouse
41132,Married-civ-spouse
43863,Never-married
23599,Widowed
37428,Never-married
23403,Married-civ-spouse
45895,Married-civ-spouse
48390,Divorced
24784,Never-married
10593,Never-married
31943,Never-married
42335,Never-married
5995,Never-married
20542,Separated
42987,Divorced
5208,Never-married
22609,Widowed
