Features;Accuracy;F1 Score 0;F1 Score 1
('age', 'workclass', 'fnlwgt', 'education', 'capital-gain', 'hours-per-week', 'native-country');0.8299613045881703;0.8938724813690312;0.5725403001667593
('age', 'workclass', 'fnlwgt', 'education', 'capital-loss', 'hours-per-week', 'native-country');0.8105030403537866;0.8817931034482759;0.5225626740947075
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship');0.837037037037037;0.8952232015922661;0.6335156638488314
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'race');0.8332780541735766;0.8927453769559033;0.6258064516129033
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'sex');0.8364842454394693;0.8946806237983337;0.6345441067457376
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'capital-gain');0.861249309010503;0.91086014631721;0.68711044627275
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'capital-loss');0.8448866777224986;0.9004752784280343;0.6486351114450288
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'hours-per-week');0.8363736871199557;0.894406392694064;0.6367206676485027
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'native-country');0.8341625207296849;0.8934204916867984;0.6264940239043825
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'race');0.8289662797125483;0.8902603390792367;0.612572001001753
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'sex');0.8301824212271973;0.8909710391822828;0.616191904047976
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'capital-gain');0.8541735765616363;0.9061810939611636;0.6727859092036715
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'capital-loss');0.8380320619126589;0.8958851538625542;0.6354814630505101
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'hours-per-week');0.8304035378662245;0.8909271899886234;0.618976651763537
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'native-country');0.8300718629076838;0.8909078004116687;0.6158460384903774
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'race', 'sex');0.8315091210613599;0.891899560221308;0.6182364729458918
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'race', 'capital-gain');0.8539524599226092;0.9059585676656937;0.6732624288894385
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'race', 'capital-loss');0.838253178551686;0.8959829363668681;0.6365217391304347
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'race', 'hours-per-week');0.8299613045881703;0.8907360045467463;0.6168410563029397
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'race', 'native-country');0.8290768380320619;0.8902767920511001;0.6135
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'sex', 'capital-gain');0.8543946932006633;0.9062299750800997;0.6744128553770087
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'sex', 'capital-loss');0.8383637368711996;0.8960466439135382;0.6368604073522106
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'sex', 'hours-per-week');0.830514096185738;0.891021539773939;0.6189410887397464
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'sex', 'native-country');0.8306246545052515;0.8911777241085381;0.6181455633100698
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'capital-gain', 'capital-loss');0.8627971254836927;0.9120170152428217;0.6885821831869511
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'capital-gain', 'hours-per-week');0.8551686014372581;0.9069337880079568;0.6736422521175884
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'capital-gain', 'native-country');0.8550580431177446;0.9067368570818809;0.6749318125464915
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'capital-loss', 'hours-per-week');0.8389165284687673;0.8967032967032967;0.634378920953576
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'capital-loss', 'native-country');0.838253178551686;0.896233775445067;0.633425206715109
('age', 'workclass', 'fnlwgt', 'education-num', 'marital-status', 'hours-per-week', 'native-country');0.8312880044223327;0.8917423382519863;0.6179268903355033
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'race');0.834383637368712;0.8933959578707658;0.629024269440317
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'sex');0.8352681039248203;0.8941911660275529;0.6282435129740519
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'capital-gain');0.861249309010503;0.91078410464207;0.688043748446433
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'capital-loss');0.8443338861249309;0.8999573681966747;0.649402390438247
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'hours-per-week');0.8363736871199557;0.8945568538045027;0.6349284657128762
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'native-country');0.8357103372028745;0.8942800227660785;0.631631135349529
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'race', 'sex');0.8144831398562742;0.8830662020905924;0.551336898395722
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'race', 'capital-gain');0.8300718629076838;0.8938169257340242;0.5748271092669432
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'race', 'capital-loss');0.8108347153123272;0.8820569380299166;0.5224672062517444
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'race', 'hours-per-week');0.8040906578220011;0.8769615331203999;0.5195227765726681
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'race', 'native-country');0.7994472084024323;0.8748102139406487;0.4961111111111111
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'sex', 'capital-gain');0.8411276948590382;0.8997558423439135;0.6173102529960053
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'sex', 'capital-loss');0.8259812050856827;0.8904052360395488;0.5777896995708155
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'sex', 'hours-per-week');0.8177998894416805;0.8846423071538569;0.5667718191377498
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'sex', 'native-country');0.8149253731343283;0.8830678960603521;0.5564387917329093
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'capital-gain', 'capital-loss');0.841901603095633;0.9016506189821183;0.5971830985915493
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'capital-gain', 'hours-per-week');0.8351575456053068;0.8968094677832376;0.5904971161768745
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'capital-gain', 'native-country');0.8301824212271973;0.8940251138402098;0.5728587319243604
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'capital-loss', 'hours-per-week');0.8158098396904367;0.8845780795344326;0.5443107221006565
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'capital-loss', 'native-country');0.8132669983416252;0.8835092075315539;0.529657477025898
('age', 'workclass', 'fnlwgt', 'education-num', 'occupation', 'hours-per-week', 'native-country');0.8045328911000553;0.8771027387738078;0.5226781857451404
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'race', 'sex');0.8283029297954672;0.8898190847818376;0.6112640801001251
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'race', 'capital-gain');0.8551686014372581;0.9067217317003703;0.67622343054869
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'race', 'capital-loss');0.8379215035931454;0.8960431144518508;0.6323971915747242
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'race', 'hours-per-week');0.8327252625760089;0.8923821039903265;0.6246588935747953
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'race', 'native-country');0.8309563294637922;0.8915679739025602;0.6166959137628478
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'sex', 'capital-gain');0.853510226644555;0.9056872375258026;0.672110863647612
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'sex', 'capital-loss');0.8392482034273079;0.8967182838471374;0.6375872382851445
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'sex', 'hours-per-week');0.8341625207296849;0.893450774257707;0.6261216350947159
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'sex', 'native-country');0.8300718629076838;0.8910624424126444;0.6139161014820397
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'capital-gain', 'capital-loss');0.8630182421227197;0.912146351840034;0.6892400300978179
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'capital-gain', 'hours-per-week');0.8541735765616363;0.906207779278959;0.672460888999255
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'capital-gain', 'native-country');0.8550580431177446;0.9066704634441518;0.675735839722978
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'capital-loss', 'hours-per-week');0.840906578220011;0.8978490807127139;0.6405196102922808
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'capital-loss', 'native-country');0.8378109452736319;0.8959205391982973;0.6327909887359199
('age', 'workclass', 'fnlwgt', 'education-num', 'relationship', 'hours-per-week', 'native-country');0.8338308457711443;0.8930933921331531;0.6271396675762838
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'sex', 'capital-gain');0.8384742951907131;0.8990394582267984;0.5962973197015751
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'sex', 'capital-loss');0.8155887230514096;0.8843914610479623;0.5445111960677226
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'sex', 'hours-per-week');0.8111663902708679;0.8812404394381866;0.5393743257820928
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'sex', 'native-country');0.8037589828634605;0.8764873703987196;0.5227211616025813
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'capital-gain', 'capital-loss');0.8375898286346047;0.8992386309074697;0.5816006835659356
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'capital-gain', 'hours-per-week');0.829297954671089;0.8935612849855232;0.5691964285714286
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'capital-gain', 'native-country');0.8243228302929796;0.8904968644476604;0.5560212349818385
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'capital-loss', 'hours-per-week');0.8114980652294085;0.882567669949721;0.522542705124615
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'capital-loss', 'native-country');0.8053067993366501;0.8785433478170909;0.5096073517126148
('age', 'workclass', 'fnlwgt', 'education-num', 'race', 'hours-per-week', 'native-country');0.7967938087341072;0.8736596095683256;0.4810841332580463
('age', 'workclass', 'fnlwgt', 'education-num', 'sex', 'capital-gain', 'capital-loss');0.8474295190713101;0.904524699045247;0.6204620462046204
('age', 'workclass', 'fnlwgt', 'education-num', 'sex', 'capital-gain', 'hours-per-week');0.8389165284687673;0.8984739739390983;0.6103236159400909
('age', 'workclass', 'fnlwgt', 'education-num', 'sex', 'capital-gain', 'native-country');0.8365948037589829;0.8975602994177987;0.596395412342982
('age', 'workclass', 'fnlwgt', 'education-num', 'sex', 'capital-loss', 'hours-per-week');0.8214483139856275;0.8881501489022785;0.5576554368666119
('age', 'workclass', 'fnlwgt', 'education-num', 'sex', 'capital-loss', 'native-country');0.8131564400221116;0.8828666481840864;0.5385035499726926
('age', 'workclass', 'fnlwgt', 'education-num', 'sex', 'hours-per-week', 'native-country');0.8082918739635158;0.8795163979988883;0.5310978907517577
('age', 'workclass', 'fnlwgt', 'education-num', 'capital-gain', 'capital-loss', 'hours-per-week');0.8444444444444444;0.9032524238465242;0.6033267550042289
('age', 'workclass', 'fnlwgt', 'education-num', 'capital-gain', 'capital-loss', 'native-country');0.8369264787175235;0.8988270800466425;0.5798917687268584
('age', 'workclass', 'fnlwgt', 'education-num', 'capital-gain', 'hours-per-week', 'native-country');0.8308457711442786;0.8943370165745856;0.5761772853185596
('age', 'workclass', 'fnlwgt', 'education-num', 'capital-loss', 'hours-per-week', 'native-country');0.8105030403537866;0.8820858558062741;0.5177265053460889
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'race');0.8235489220563847;0.8864218616567037;0.6047548291233283
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'sex');0.824212271973466;0.8869293130422415;0.6052631578947368
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'capital-gain');0.8528468767274737;0.9052736460038432;0.6704629858875959
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'capital-loss');0.8383637368711996;0.8962973471414385;0.6337675350701403
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'hours-per-week');0.8273079049198452;0.888284937777142;0.6197663096397273
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'native-country');0.8260917634051962;0.8880028479886081;0.6111248454882571
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'race', 'sex');0.825649530127142;0.8879732897634439;0.6070271617243957
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'race', 'capital-gain');0.8529574350469873;0.9052301553370387;0.6720907297830375
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'race', 'capital-loss');0.8351575456053068;0.8941727588899141;0.6273431642089478
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'race', 'hours-per-week');0.8247650635710337;0.8867614488819032;0.6127534815538724
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'race', 'native-country');0.8250967385295743;0.887514220705347;0.6070541480377546
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'sex', 'capital-gain');0.8518518518518519;0.9044495151169424;0.6704377766847024
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'sex', 'capital-loss');0.8362631288004422;0.8947031638819766;0.6320496894409938
('age', 'workclass', 'fnlwgt', 'marital-status', 'occupation', 'sex', 'hours-per-week');0.8279712548369265;0.888904755104955;0.6190009794319294
